userId,selectedIndustry1,selectedIndustry2,selectedIndustry3,responseToQuestion1,responseToQuestion2,responseToQuestion3,responseToQuestion4,responseToQuestion5,responseToQuestion6,responseToQuestion7,responseToQuestion8,responseToQuestion9,responseToQuestion10,responseToQuestion11,responseToQuestion12,responseToQuestion13,responseToQuestion14,responseToQuestion15,responseToQuestion16,responseToQuestion17,responseToQuestion18,responseToQuestion19,responseToQuestion20,selectedIndustry4,selectedIndustry5
w289kmdkl4,Hospitality and Tourism,Construction and Engineering,Gaming and Interactive Entertainment,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,Healthcare and Pharmaceuticals,
9hy8t5ymqw,Manufacturing and Industrial,Telecommunications,,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,,
kkkzw8l66y,Education and Training,,,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,,
9zffkl7y7v,Wellness,Automotive,Entertainment and Media,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption3,,
7gbsk9h4ym,Travel and Aviation,Energy and Utilities,Professional Services,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,,
lmj93hq1iu,Education and Training,,,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption2,,
lwqa6hh7oz,Waste Management and Environmental Services,Advertising,Oil & Gas,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption1,Education and Training,Chemicals
uu6wmvor2m,Banking and Finance,Insurance,Consumer Goods and Retail,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,,
n1dowl7kcx,Waste Management and Environmental Services,Entertainment and Media,Agriculture and Farming,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption3,Chemicals,Advertising
wtu72mf7cj,Automotive,Construction and Engineering,,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption1,,
t8r43dvmov,Nonprofit and Philanthropy,Animal Health,,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,,
vmcjffekg5,Mining and Extraction,Real Estate and Property,Manufacturing and Industrial,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption2,,
1irpok23dn,Oil & Gas,Mining and Extraction,Catering,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption1,Healthcare and Pharmaceuticals,
bq25j6es83,Travel and Aviation,Entertainment and Media,Oil & Gas,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption1,Gaming and Interactive Entertainment,Food and Beverage
1g5jaf31sf,Insurance,Sports and Recreation,Energy and Utilities,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,,
2ffb562i55,Wellness,,,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,,
rikvfj9tm4,Aerospace,Chemicals,Animal Health,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,,
hahav172ku,Information Technology and Services,Wellness,Automotive,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption1,,
8lz8gdwqjv,Advertising,Food and Beverage,,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption3,,
yauqo1ebvv,Education and Training,Nonprofit and Philanthropy,Energy and Utilities,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption3,,
4x510jhu7l,Food and Beverage,Automotive,,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,,
jtguvqbfr0,Advertising,Food and Beverage,,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,,
jl8je2y7ct,Gaming and Interactive Entertainment,Animal Health,Transportation and Logistics,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,Sports and Recreation,Travel and Aviation
3jwh3dvb34,Agriculture and Farming,Healthcare and Pharmaceuticals,Gaming and Interactive Entertainment,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,Education and Training,Consumer Goods and Retail
ng44ya3sm7,Catering,Telecommunications,Gaming and Interactive Entertainment,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption1,,
ogj7k4omxz,Hospitality and Tourism,Gaming and Interactive Entertainment,,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,,
ryxetqzpod,Advertising,Chemicals,Food and Beverage,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,,
ilbxi7lkxl,Advertising,Automotive,Travel and Aviation,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,Catering,Chemicals
m3cgzviobt,Chemicals,Banking and Finance,Travel and Aviation,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption3,Automotive,Advertising
fbefdc8jzk,Professional Services,Consumer Goods and Retail,Banking and Finance,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption1,Aerospace,
9yknz5rao1,Real Estate and Property,Renewable Energy,Government and Public Administration,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,Food and Beverage,Mining and Extraction
s37in0zn7a,Agriculture and Farming,Waste Management and Environmental Services,,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption1,,
r4omduvp1x,Healthcare and Pharmaceuticals,Chemicals,,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,,
3xknljhdta,Sports and Recreation,Chemicals,Waste Management and Environmental Services,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,Gaming and Interactive Entertainment,Nonprofit and Philanthropy
kk574phr31,Waste Management and Environmental Services,Healthcare and Pharmaceuticals,Manufacturing and Industrial,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption3,Government and Public Administration,
06utcghkwi,Consumer Goods and Retail,Banking and Finance,Telecommunications,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption3,Hospitality and Tourism,
xnyekg5962,Information Technology and Services,Agriculture and Farming,Wellness,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,Nonprofit and Philanthropy,Education and Training
k4i57v9jt1,Sports and Recreation,Hospitality and Tourism,Entertainment and Media,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,Telecommunications,Consumer Goods and Retail
9o0cqo4f03,Travel and Aviation,,,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,,
xcthbb0suo,Aerospace,Entertainment and Media,Gaming and Interactive Entertainment,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,,
muwmg85899,Professional Services,Food and Beverage,,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,,
eyxwrh84m2,Waste Management and Environmental Services,Government and Public Administration,,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,,
q15a0nlm84,Energy and Utilities,Healthcare and Pharmaceuticals,Automotive,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,Manufacturing and Industrial,Catering
